Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[strain],Characteristics[age],Unit[time unit],Characteristics[genotype],Characteristics[organism part],Characteristics[cell type],Characteristics[individual],Material Type,Protocol REF,Protocol REF,Protocol REF,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Protocol REF,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[SPOT_LENGTH],Comment[READ_INDEX_1_BASE_COORD],Factor Value[organism],Factor Value[time],Unit[time unit],Term Source REF,Term Accession Number
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_15,sequencing assay,ERX2274059,13453_1_15_r2.fq.gz,13453_1_15_r2.fq.gz,ERR2220638,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220638/ERR2220638_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_15,sequencing assay,ERX2274059,13453_2_15_r1.fq.gz,13453_2_15_r1.fq.gz,ERR2220639,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220639/ERR2220639_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_15,sequencing assay,ERX2274059,13453_2_15_r2.fq.gz,13453_2_15_r2.fq.gz,ERR2220639,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220639/ERR2220639_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_16,sequencing assay,ERX2274060,13100_1_16_r1.fq.gz,13100_1_16_r1.fq.gz,ERR2220640,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220640/ERR2220640_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_16,sequencing assay,ERX2274060,13100_1_16_r2.fq.gz,13100_1_16_r2.fq.gz,ERR2220640,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220640/ERR2220640_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_16,sequencing assay,ERX2274060,13100_2_16_r1.fq.gz,13100_2_16_r1.fq.gz,ERR2220641,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220641/ERR2220641_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_16,sequencing assay,ERX2274060,13100_2_16_r2.fq.gz,13100_2_16_r2.fq.gz,ERR2220641,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220641/ERR2220641_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_16,sequencing assay,ERX2274060,13143_1_16_r1.fq.gz,13143_1_16_r1.fq.gz,ERR2220642,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220642/ERR2220642_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_16,sequencing assay,ERX2274060,13143_1_16_r2.fq.gz,13143_1_16_r2.fq.gz,ERR2220642,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220642/ERR2220642_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_16,sequencing assay,ERX2274060,13143_2_16_r1.fq.gz,13143_2_16_r1.fq.gz,ERR2220643,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220643/ERR2220643_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_16,sequencing assay,ERX2274060,13143_2_16_r2.fq.gz,13143_2_16_r2.fq.gz,ERR2220643,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220643/ERR2220643_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_16,sequencing assay,ERX2274060,13453_1_16_r1.fq.gz,13453_1_16_r1.fq.gz,ERR2220644,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220644/ERR2220644_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_16,sequencing assay,ERX2274060,13453_1_16_r2.fq.gz,13453_1_16_r2.fq.gz,ERR2220644,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220644/ERR2220644_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_16,sequencing assay,ERX2274060,13453_2_16_r1.fq.gz,13453_2_16_r1.fq.gz,ERR2220645,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220645/ERR2220645_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_2,ERS2047448,SAMEA104429506,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_16,sequencing assay,ERX2274060,13453_2_16_r2.fq.gz,13453_2_16_r2.fq.gz,ERR2220645,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220645/ERR2220645_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_3,sequencing assay,ERX2274061,13100_1_3_r1.fq.gz,13100_1_3_r1.fq.gz,ERR2220646,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220646/ERR2220646_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_3,sequencing assay,ERX2274061,13100_1_3_r2.fq.gz,13100_1_3_r2.fq.gz,ERR2220646,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220646/ERR2220646_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_3,sequencing assay,ERX2274061,13100_2_3_r1.fq.gz,13100_2_3_r1.fq.gz,ERR2220647,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220647/ERR2220647_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_3,sequencing assay,ERX2274061,13100_2_3_r2.fq.gz,13100_2_3_r2.fq.gz,ERR2220647,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220647/ERR2220647_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_3,sequencing assay,ERX2274061,13143_1_3_r1.fq.gz,13143_1_3_r1.fq.gz,ERR2220648,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220648/ERR2220648_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_3,sequencing assay,ERX2274061,13143_1_3_r2.fq.gz,13143_1_3_r2.fq.gz,ERR2220648,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220648/ERR2220648_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_3,sequencing assay,ERX2274061,13143_2_3_r1.fq.gz,13143_2_3_r1.fq.gz,ERR2220649,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220649/ERR2220649_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_3,sequencing assay,ERX2274061,13143_2_3_r2.fq.gz,13143_2_3_r2.fq.gz,ERR2220649,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220649/ERR2220649_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_3,sequencing assay,ERX2274061,13453_1_3_r1.fq.gz,13453_1_3_r1.fq.gz,ERR2220650,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220650/ERR2220650_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_3,sequencing assay,ERX2274061,13453_1_3_r2.fq.gz,13453_1_3_r2.fq.gz,ERR2220650,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220650/ERR2220650_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_3,sequencing assay,ERX2274061,13453_2_3_r1.fq.gz,13453_2_3_r1.fq.gz,ERR2220651,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220651/ERR2220651_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_1,ERS2047449,SAMEA104429507,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_3,sequencing assay,ERX2274061,13453_2_3_r2.fq.gz,13453_2_3_r2.fq.gz,ERR2220651,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220651/ERR2220651_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_4,sequencing assay,ERX2274062,13100_1_4_r1.fq.gz,13100_1_4_r1.fq.gz,ERR2220652,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220652/ERR2220652_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_4,sequencing assay,ERX2274062,13100_1_4_r2.fq.gz,13100_1_4_r2.fq.gz,ERR2220652,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220652/ERR2220652_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_4,sequencing assay,ERX2274062,13100_2_4_r1.fq.gz,13100_2_4_r1.fq.gz,ERR2220653,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220653/ERR2220653_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_4,sequencing assay,ERX2274062,13100_2_4_r2.fq.gz,13100_2_4_r2.fq.gz,ERR2220653,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220653/ERR2220653_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_4,sequencing assay,ERX2274062,13143_1_4_r1.fq.gz,13143_1_4_r1.fq.gz,ERR2220654,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220654/ERR2220654_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_4,sequencing assay,ERX2274062,13143_1_4_r2.fq.gz,13143_1_4_r2.fq.gz,ERR2220654,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220654/ERR2220654_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_4,sequencing assay,ERX2274062,13143_2_4_r1.fq.gz,13143_2_4_r1.fq.gz,ERR2220655,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220655/ERR2220655_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_4,sequencing assay,ERX2274062,13143_2_4_r2.fq.gz,13143_2_4_r2.fq.gz,ERR2220655,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220655/ERR2220655_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_4,sequencing assay,ERX2274062,13453_1_4_r1.fq.gz,13453_1_4_r1.fq.gz,ERR2220656,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220656/ERR2220656_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_4,sequencing assay,ERX2274062,13453_1_4_r2.fq.gz,13453_1_4_r2.fq.gz,ERR2220656,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220656/ERR2220656_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_4,sequencing assay,ERX2274062,13453_2_4_r1.fq.gz,13453_2_4_r1.fq.gz,ERR2220657,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220657/ERR2220657_1.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_2h_2,ERS2047450,SAMEA104429508,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_2h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_4,sequencing assay,ERX2274062,13453_2_4_r2.fq.gz,13453_2_4_r2.fq.gz,ERR2220657,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220657/ERR2220657_2.fastq.gz,150,76,Mus musculus,2,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_25,sequencing assay,ERX2274063,13100_1_25_r1.fq.gz,13100_1_25_r1.fq.gz,ERR2220658,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220658/ERR2220658_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_25,sequencing assay,ERX2274063,13100_1_25_r2.fq.gz,13100_1_25_r2.fq.gz,ERR2220658,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220658/ERR2220658_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_25,sequencing assay,ERX2274063,13100_2_25_r1.fq.gz,13100_2_25_r1.fq.gz,ERR2220659,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220659/ERR2220659_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_25,sequencing assay,ERX2274063,13100_2_25_r2.fq.gz,13100_2_25_r2.fq.gz,ERR2220659,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220659/ERR2220659_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
